2; ['3*x_0 + 6*x_1 <= 6', '9*x_0 + 4*x_1 <= 7']
2; ['3*x_0 + 6*x_1 <= 6', '8*x_0 + 2*x_1 <= 4']
2; ['3*x_0 + 6*x_1 <= 6', '9*x_0 + 3*x_1 <= 5']
2; ['3*x_0 + 6*x_1 <= 6', '9*x_0 + 10*x_1 <= 9']
2; ['3*x_0 + 6*x_1 <= 6', '3*x_0 + 3*x_1 <= 2']
2; ['3*x_0 + 6*x_1 <= 6', '6*x_0 + 2*x_1 <= 3']
2; ['3*x_0 + 6*x_1 <= 6', '2*x_0 + 1*x_1 <= 2']
2; ['3*x_0 + 6*x_1 <= 6', '2*x_0 + 7*x_1 <= 5']
2; ['3*x_0 + 6*x_1 <= 6', '2*x_0 + 4*x_1 <= 4']
2; ['9*x_0 + 4*x_1 <= 7', '8*x_0 + 2*x_1 <= 4']
2; ['9*x_0 + 4*x_1 <= 7', '9*x_0 + 3*x_1 <= 5']
2; ['9*x_0 + 4*x_1 <= 7', '9*x_0 + 10*x_1 <= 9']
2; ['9*x_0 + 4*x_1 <= 7', '3*x_0 + 3*x_1 <= 2']
2; ['9*x_0 + 4*x_1 <= 7', '6*x_0 + 2*x_1 <= 3']
2; ['9*x_0 + 4*x_1 <= 7', '2*x_0 + 1*x_1 <= 2']
2; ['9*x_0 + 4*x_1 <= 7', '2*x_0 + 7*x_1 <= 5']
2; ['9*x_0 + 4*x_1 <= 7', '2*x_0 + 4*x_1 <= 4']
2; ['8*x_0 + 2*x_1 <= 4', '9*x_0 + 3*x_1 <= 5']
2; ['8*x_0 + 2*x_1 <= 4', '9*x_0 + 10*x_1 <= 9']
2; ['8*x_0 + 2*x_1 <= 4', '3*x_0 + 3*x_1 <= 2']
2; ['8*x_0 + 2*x_1 <= 4', '6*x_0 + 2*x_1 <= 3']
2; ['8*x_0 + 2*x_1 <= 4', '2*x_0 + 1*x_1 <= 2']
2; ['8*x_0 + 2*x_1 <= 4', '2*x_0 + 7*x_1 <= 5']
2; ['8*x_0 + 2*x_1 <= 4', '2*x_0 + 4*x_1 <= 4']
2; ['9*x_0 + 3*x_1 <= 5', '9*x_0 + 10*x_1 <= 9']
2; ['9*x_0 + 3*x_1 <= 5', '3*x_0 + 3*x_1 <= 2']
2; ['9*x_0 + 3*x_1 <= 5', '6*x_0 + 2*x_1 <= 3']
2; ['9*x_0 + 3*x_1 <= 5', '2*x_0 + 1*x_1 <= 2']
2; ['9*x_0 + 3*x_1 <= 5', '2*x_0 + 7*x_1 <= 5']
2; ['9*x_0 + 3*x_1 <= 5', '2*x_0 + 4*x_1 <= 4']
2; ['9*x_0 + 10*x_1 <= 9', '3*x_0 + 3*x_1 <= 2']
2; ['9*x_0 + 10*x_1 <= 9', '6*x_0 + 2*x_1 <= 3']
2; ['9*x_0 + 10*x_1 <= 9', '2*x_0 + 1*x_1 <= 2']
2; ['9*x_0 + 10*x_1 <= 9', '2*x_0 + 7*x_1 <= 5']
2; ['9*x_0 + 10*x_1 <= 9', '2*x_0 + 4*x_1 <= 4']
2; ['3*x_0 + 3*x_1 <= 2', '6*x_0 + 2*x_1 <= 3']
2; ['3*x_0 + 3*x_1 <= 2', '2*x_0 + 1*x_1 <= 2']
2; ['3*x_0 + 3*x_1 <= 2', '2*x_0 + 7*x_1 <= 5']
2; ['3*x_0 + 3*x_1 <= 2', '2*x_0 + 4*x_1 <= 4']
2; ['6*x_0 + 2*x_1 <= 3', '2*x_0 + 1*x_1 <= 2']
2; ['6*x_0 + 2*x_1 <= 3', '2*x_0 + 7*x_1 <= 5']
2; ['6*x_0 + 2*x_1 <= 3', '2*x_0 + 4*x_1 <= 4']
2; ['2*x_0 + 1*x_1 <= 2', '2*x_0 + 7*x_1 <= 5']
2; ['2*x_0 + 1*x_1 <= 2', '2*x_0 + 4*x_1 <= 4']
2; ['2*x_0 + 7*x_1 <= 5', '2*x_0 + 4*x_1 <= 4']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '2*x_0 + 7*x_1 + 7*x_2 <= 7']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '5*x_0 + 4*x_1 + 1*x_2 <= 6']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '2*x_0 + 10*x_1 + 4*x_2 <= 6']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '2*x_0 + 5*x_1 + 2*x_2 <= 5']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '3*x_0 + 8*x_1 + 3*x_2 <= 5']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['6*x_0 + 2*x_1 + 2*x_2 <= 3', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '5*x_0 + 4*x_1 + 1*x_2 <= 6']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '2*x_0 + 10*x_1 + 4*x_2 <= 6']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '2*x_0 + 5*x_1 + 2*x_2 <= 5']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '3*x_0 + 8*x_1 + 3*x_2 <= 5']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['2*x_0 + 7*x_1 + 7*x_2 <= 7', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '2*x_0 + 10*x_1 + 4*x_2 <= 6']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '2*x_0 + 5*x_1 + 2*x_2 <= 5']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '3*x_0 + 8*x_1 + 3*x_2 <= 5']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['5*x_0 + 4*x_1 + 1*x_2 <= 6', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '2*x_0 + 5*x_1 + 2*x_2 <= 5']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '3*x_0 + 8*x_1 + 3*x_2 <= 5']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['2*x_0 + 10*x_1 + 4*x_2 <= 6', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['2*x_0 + 5*x_1 + 2*x_2 <= 5', '3*x_0 + 8*x_1 + 3*x_2 <= 5']
3; ['2*x_0 + 5*x_1 + 2*x_2 <= 5', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['2*x_0 + 5*x_1 + 2*x_2 <= 5', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['2*x_0 + 5*x_1 + 2*x_2 <= 5', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['2*x_0 + 5*x_1 + 2*x_2 <= 5', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['3*x_0 + 8*x_1 + 3*x_2 <= 5', '10*x_0 + 8*x_1 + 10*x_2 <= 9']
3; ['3*x_0 + 8*x_1 + 3*x_2 <= 5', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['3*x_0 + 8*x_1 + 3*x_2 <= 5', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['3*x_0 + 8*x_1 + 3*x_2 <= 5', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['10*x_0 + 8*x_1 + 10*x_2 <= 9', '10*x_0 + 1*x_1 + 9*x_2 <= 7']
3; ['10*x_0 + 8*x_1 + 10*x_2 <= 9', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['10*x_0 + 8*x_1 + 10*x_2 <= 9', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['10*x_0 + 1*x_1 + 9*x_2 <= 7', '7*x_0 + 10*x_1 + 9*x_2 <= 8']
3; ['10*x_0 + 1*x_1 + 9*x_2 <= 7', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
3; ['7*x_0 + 10*x_1 + 9*x_2 <= 8', '2*x_0 + 6*x_1 + 1*x_2 <= 3']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['4*x_0 + 6*x_1 + 2*x_2 + 10*x_3 <= 7', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['4*x_0 + 6*x_1 + 1*x_2 + 1*x_3 <= 6', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['8*x_0 + 5*x_1 + 7*x_2 + 4*x_3 <= 11', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10', '1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10']
4; ['7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10', '8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12']
4; ['1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['1*x_0 + 3*x_1 + 9*x_2 + 8*x_3 <= 10', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12', '3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7']
4; ['8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['8*x_0 + 10*x_1 + 1*x_2 + 2*x_3 <= 12', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']
4; ['3*x_0 + 1*x_1 + 4*x_2 + 8*x_3 <= 7', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
4; ['4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13', '5*x_0 + 1*x_1 + 10*x_2 + 4*x_3 <= 10']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['5*x_0 + 10*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 19', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['9*x_0 + 2*x_1 + 1*x_2 + 9*x_3 + 6*x_4 <= 13', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['10*x_0 + 8*x_1 + 2*x_2 + 1*x_3 + 4*x_4 <= 10', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11', '1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16']
5; ['4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['4*x_0 + 5*x_1 + 3*x_2 + 7*x_3 + 6*x_4 <= 11', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16', '2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18']
5; ['1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['1*x_0 + 4*x_1 + 8*x_2 + 10*x_3 + 8*x_4 <= 16', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18', '1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12']
5; ['2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['2*x_0 + 2*x_1 + 9*x_2 + 10*x_3 + 4*x_4 <= 18', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12', '6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14']
5; ['1*x_0 + 10*x_1 + 3*x_2 + 5*x_3 + 1*x_4 <= 12', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
5; ['6*x_0 + 7*x_1 + 8*x_2 + 9*x_3 + 5*x_4 <= 14', '1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18']
